"_id","location_id","location","lng","lat","centreline_type","centreline_id","px","latest_count_date"
5553,42305,"LODESTAR RD AT STEEPROCK DR",-79.4673433322027,43.7603235428043,2,13448970,NA,"2022-03-22"
5554,42306,"YONGE ST AT CENTRE AVE",-79.4184747468804,43.7916471841884,2,13444653,NA,"2021-12-14"
5555,42307,"GEOFFREY ST AT PARKSIDE DR",-79.4569864607338,43.6466487809937,2,13467459,2615,"2021-12-15"
5556,42308,"BENSON AVE AT HENDRICK AVE",-79.4305987387347,43.6788763702374,2,13462063,NA,"2022-04-20"
5557,42309,"CASTLEBAR RD AT ROYAL YORK RD",-79.5052935982332,43.6327184136244,2,13469132,NA,"2021-11-30"
5558,42310,"MARIPOSA AVE AT ST CLAIR AVE W",-79.4897287066672,43.667590799064,2,13464143,NA,"2021-12-09"
5559,42311,"MOUNT ROYAL AVE AT REGAL RD",-79.4329752935683,43.675307190278,2,13462706,NA,"2021-12-09"
5560,42312,"BRIMLEY RD AT LOMBARDY CRES",-79.2460183442409,43.7318221424783,2,13452878,NA,"2021-12-14"
5561,42313,"THE WEST MALL AT WESTSIDE DR",-79.5636034948855,43.6190131250551,2,13469917,NA,"2021-12-14"
5562,42314,"DAVENPORT RD AT WYCHWOOD PARK",-79.4189845710731,43.6766553859392,2,13462439,NA,"2021-12-15"
5563,42315,"EARLSDALE AVE AT ROSENEATH GNDS",-79.4360821162986,43.6859704941184,2,13460806,NA,"2021-12-15"
5564,42316,"ROYAL YORK RD AT STANLEY AVE",-79.4975983268928,43.6143474560216,2,13470057,NA,"2021-11-30"
5565,42317,"GEORGE ST AT SYMONS ST",-79.4935271305464,43.6078702247855,2,13470234,NA,"2021-12-01"
5566,42318,"SYMONS ST AT WHEATFIELD RD",-79.4910788824185,43.6084191740699,2,13470209,NA,"2021-12-01"
5567,42320,"GEORGE ST AT HILLSIDE AVE",-79.4945872464193,43.6104536352815,2,13470166,NA,"2022-03-30"
5568,42321,"HILLSIDE AVE AT WHEATFIELD RD",-79.4921761085977,43.6109801060056,2,13470150,NA,"2021-12-01"
5569,42322,"HILLSIDE AVE AT QUEENS AVE",-79.4909573834149,43.6112185808281,2,13470143,NA,"2021-12-01"
5570,42323,"GEORGE ST AT MIMICO AVE",-79.495456579409,43.6125194366577,2,13470114,NA,"2021-12-02"
5571,42324,"ELIZABETH ST AT MIMICO AVE",-79.495082804024,43.6125952131577,2,13470113,NA,"2022-09-20"
5572,42325,"MIMICO AVE AT STATION RD",-79.4933648009686,43.6129379454647,2,13470101,NA,"2021-12-02"
5573,42326,"MIMICO AVE AT WHEATFIELD RD",-79.4929931393021,43.613009934653,2,13470098,NA,"2021-12-02"
5574,42327,"MIMICO AVE AT QUEENS AVE",-79.4918730864247,43.6132844218356,2,13470089,NA,"2021-12-02"
5575,42328,"ALLEN AVE AT QUEENS AVE",-79.4915619020868,43.6126588095711,2,13470111,NA,"2021-12-02"
5576,42329,"QUEENS AVE AT STANLEY AVE",-79.4926595275029,43.6149803243005,2,13470025,NA,"2021-12-02"
5577,42330,"PRIMROSE AVE AT QUEENS AVE",-79.4922946046999,43.6140810586305,2,13470063,NA,"2021-12-02"
5578,42331,"STANLEY AVE AT SUPERIOR AVE",-79.4911451292591,43.6152847349703,2,13470010,NA,"2021-12-02"
5579,42332,"CROW TRL AT WINGARDEN CRT",-79.2267564846627,43.8119819482994,2,13442292,NA,"2021-12-14"
5580,42333,"BLANTYRE AVE AT WINDSOR AVE S",-79.2796073444609,43.6772431466001,2,13461972,NA,"2021-12-15"
5581,42334,"SAUNDERS ST AT WILSON AVE",-79.4169526506403,43.7408934251116,2,13451844,NA,"2022-01-26"
5582,42335,"ESGORE DR AT RIDLEY BLVD",-79.4155084962228,43.7380893687997,2,13452279,NA,"2022-01-26"
5583,42336,"CLYDE AVE AT OLD ORCHARD GRV",-79.4238305579828,43.7308307854747,2,13453409,NA,"2022-02-02"
5584,42337,"LEDBURY ST AT OLD ORCHARD GRV",-79.4252145933219,43.7305346406763,2,13453469,NA,"2022-02-02"
5585,42338,"BROOKE AVE AT ESGORE DR",-79.4145784899865,43.7343439338569,2,13452867,NA,"2022-01-26"
5586,42384,"HARLEY AVE AT YONGE BLVD",-79.4118162200698,43.7381765650343,2,13452263,NA,"2022-01-26"
5587,42385,"AUSTIN TER AT LYNDHURST CRT",-79.4121476167684,43.6784257828723,2,13462104,NA,"2022-02-15"
5588,42386,"DAVENPORT RD AT HURON ST",-79.4057893018852,43.6779687002856,2,13462179,NA,"2021-12-15"
5589,42387,"LESLIE ST AT OLD CUMMER AVE",-79.3689284423451,43.7939676546273,2,13444264,NA,"2022-03-22"
5590,42388,"ASHSTEAD PL & DEERFORD RD AT VAN HORNE AVE",-79.348595629531,43.7879522618433,2,13445003,NA,"2021-12-16"
5591,42389,"CONNAUGHT AVE AT YONGE ST",-79.4179199851248,43.7893616858781,2,13444948,NA,"2021-12-14"
5592,42390,"BIG RED AVE AT WHITE HEATHER BLVD",-79.2663562089782,43.8138704701813,2,13442219,NA,"2022-01-25"
5593,42391,"DRAGOON CRES AT WHITE HEATHER BLVD",-79.2665073658837,43.8131292054567,2,13442259,NA,"2022-01-27"
5594,42404,"ROBINA AVE AT VAUGHAN RD",-79.4389030705427,43.6915405021584,2,13459786,NA,"2022-02-16"
5595,42405,"JESMOND AVE AT VAUGHAN RD",-79.4367499658794,43.6904208209126,2,13459974,NA,"2022-02-16"
5596,42407,"VAUGHAN RD AT WINNETT AVE E",-79.4329572536607,43.6889362444674,2,13460232,NA,"2022-02-16"
5597,42408,"RUSHTON RD AT VAUGHAN RD",-79.4307075562339,43.6888239348412,2,13460251,NA,"2022-02-16"
5598,42409,"CHERRYWOOD AVE AT VAUGHAN RD",-79.4295197776932,43.6888145854094,2,13460249,NA,"2022-02-15"
5599,42410,"BLOOR ST W AT BORDEN ST & HOWLAND AVE",-79.4086535975627,43.6656789211038,2,13464275,NA,"2022-02-15"
5600,42411,"SANTE DR AT STEELES AVE W",-79.5297831193834,43.773741121844,2,14304064,NA,"2022-01-26"
5601,42412,"APSLEY RD AT YONGE BLVD",-79.4129394441065,43.7391901354898,2,13452107,NA,"2022-01-26"
5602,42413,"DUNSTER AVE AT YONGE BLVD",-79.4134427254856,43.7396586441741,2,13452036,NA,"2022-01-26"
5603,42416,"NEWTON DR AT WILLOWDALE AVE",-79.4124132935078,43.7943308708643,2,13444306,NA,"2021-12-14"
5604,42417,"CUMMER AVE AT SILVERVIEW DR",-79.4136359133723,43.787842223514,2,13445145,NA,"2021-12-14"
5605,42418,"CACTUS AVE AT DREWRY AVE",-79.4313420160499,43.7840286180742,2,13445619,NA,"2021-12-14"
5606,42419,"DREWRY AVE AT FAIRCHILD AVE",-79.4216874596653,43.7861690674177,2,13445363,NA,"2022-01-25"
5607,42420,"HOUNSLOW AVE AT SENLAC RD",-79.4285088174185,43.7724649374754,2,13447143,NA,"2022-01-26"
5608,42421,"LURGAN DR AT SENLAC RD",-79.4293779303585,43.77449069523,2,13446860,NA,"2022-01-26"
5609,42422,"STANLEY AVE AT STATION RD",-79.494241158559,43.6150712662183,2,13470020,NA,"2021-12-15"
5610,42423,"ALBERT AVE AT STANLEY AVE W",-79.4893917524208,43.6165562247241,2,13469974,NA,"2021-12-15"
5611,42424,"BLUE GOOSE ST AT CAVELL AVE",-79.4953135068443,43.6161199261979,2,13469990,NA,"2021-12-15"
5612,42425,"CAVELL AVE AT SUPERIOR AVE",-79.493797341986,43.6171910583363,2,13469949,NA,"2021-12-15"
5613,42426,"BURLINGTON ST AT CAVELL AVE",-79.491232843264,43.6190541737773,2,13469867,NA,"2021-12-15"
5614,42427,"GUSTAV CRES AT MAXOME AVE",-79.4006829543612,43.7887740313802,2,13444991,NA,"2021-12-14"
5615,42428,"ALNESS ST AT YORK UNIVERSITY BUSWAY",-79.4721439241849,43.7711059666545,2,13447454,NA,"2021-12-15"
5616,42429,"BROADWAY AVE AT HANNA RD",-79.3731254640865,43.7146817465506,2,13455738,NA,"2022-02-24"
5617,42430,"BLYTHWOOD RD AT STRATHGOWAN CRES",-79.3884388411001,43.7190503472441,2,13455073,NA,"2022-02-24"
5618,42431,"LAWRENCE AVE E AT ST EDMUNDS DR",-79.4007316108007,43.7254106236777,2,13454212,NA,"2022-02-24"
5619,42432,"LAWRENCE AVE E AT WEYBOURNE CRES",-79.3993076112863,43.7257258617689,2,13454172,NA,"2022-02-24"
5620,42433,"DINNICK CRES AT MOUNT PLEASANT RD",-79.3959910268341,43.7229944800038,2,13454505,NA,"2022-02-24"
5621,42434,"DAWLISH AVE AT MOUNT PLEASANT RD",-79.3953261640599,43.7213494262472,2,13454746,NA,"2022-02-24"
5622,42435,"ST LEONARDS AVE AT WEYBOURNE CRES",-79.3988705579327,43.7220437149027,2,13454655,NA,"2022-02-24"
5623,42436,"NICHOLSON LANE AT PRINCESS ST",-79.3664997793918,43.6502318366192,2,14036494,NA,"2021-11-16"
5624,42437,"BERKELEY ST AT NICHOLSON LANE",-79.3638472179662,43.6508373080585,2,14036510,NA,"2021-11-16"
5625,42438,"ANNETTE ST AT GILMOUR AVE",-79.477666968982,43.6605538119001,2,13465238,NA,"2022-02-01"
5626,42439,"DUNDAS ST W AT ST JOHNS PL",-79.4757922776384,43.665532171141,2,13464450,NA,"2022-02-01"
5627,42440,"GWYNNE AVE AT KING ST W",-79.4288586602735,43.6386531382966,2,13468411,NA,"2022-02-02"
5628,42441,"AVENUE RD AND ST GERMAIN AVE",-79.4182805903873,43.7289006069475,2,13453757,NA,"2022-02-02"
5629,42442,"FLAMBOROUGH DR AT KEELE ST",-79.4767716563518,43.7028453246717,2,13457912,593,"2022-02-01"
5630,42443,"ATTWELL DR AT MCLACHLAN DR",-79.58852016648,43.6933510060695,2,13459809,NA,"2022-02-01"
5631,42444,"BLYTHWOOD RD AT MILDENHALL RD",-79.383225469892,43.7201223647854,2,13454902,NA,"2022-02-02"
5632,42445,"LYMPSTONE AVE AT YONGE ST",-79.4018433776204,43.7234581249138,2,13454464,NA,"2022-02-02"
5633,42446,"MCNAIRN AVE AT YONGE BLVD",-79.4073559258638,43.7348650238112,2,13452766,NA,"2022-02-02"
5634,42448,"IAN MACDONALD BLVD E AT THE POND RD",-79.4976651194426,43.7710305508907,1,20058477,NA,"2022-01-26"
5635,42449,"DAVENPORT RD AT HOWLAND AVE",-79.413367543371,43.6768072418416,2,13462407,NA,"2021-12-15"
5636,42450,"CORONATION DR AT HOMESTEAD RD",-79.1775668360831,43.7636056432292,2,13447933,NA,"2022-02-01"
5637,42451,"HAINFORD ST AT MANSE RD",-79.1754300637813,43.7684692743588,2,13447183,NA,"2022-02-01"
5638,42452,"DRIFTWOOD AVE AT COBBLER CRES AND NISKA RD",-79.5115447004969,43.7652227567354,2,13448371,NA,"2022-01-26"
5639,42453,"BLOOR ST W AT CLINTON ST",-79.4172180864183,43.6638340668632,2,13464605,NA,"2022-02-15"
5640,42454,"GLEN RD AT HOWARD ST",-79.3749767852042,43.6712909835608,2,13463229,NA,"2022-02-24"
5641,42455,"GARFIELD AVE AT MOUNT PLEASANT RD",-79.3837263360848,43.6879736224185,2,13460291,NA,"2022-02-24"
5642,42521,"ST CLAIR AVE E AT ST COLUMBA PL",-79.3105396287079,43.7059010387532,2,13457015,NA,"2021-12-14"
5643,42522,"ST CLAIR AVE E AT WESTVIEW BLVD",-79.3101275470043,43.7059993779728,2,13456996,NA,"2021-12-14"
5644,42523,"ALCORN AVE AT WALKER AVE",-79.3963270531152,43.6811634659452,2,13461574,NA,"2022-03-03"
5645,42524,"GRENVILLE ST & WOOD ST AT YONGE ST",-79.3834218004783,43.6621360902902,2,13464794,NA,"2022-03-02"
5646,42525,"BELSIZE DR AT TULLIS DR",-79.3936828663332,43.7009897586894,2,13458021,NA,"2022-03-03"
5647,42526,"EGLINTON AVE E AT LILLIAN ST",-79.3941335157903,43.7076013256594,2,13456944,NA,"2022-03-02"
5648,42527,"BATHURST ST AT HOUSEY ST",-79.400235,43.638015,1,1147063,NA,"2022-02-24"
5649,42528,"GOULDING AVE AT YONGE ST",-79.4185758844221,43.792064747033,2,13444605,NA,"2021-12-14"
5650,42529,"BETHANY LEIGH DR & LONGSWORD DR AT RICHMOND PARK BLVD",-79.2619392362482,43.8136914682808,2,13442225,NA,"2022-01-27"
5651,42530,"ORATOR GATE & STATESMAN SQ AT PLACENTIA BLVD",-79.2569880316923,43.8076006396753,2,13442672,NA,"2022-03-29"
5652,42532,"GOLFHAVEN DR AT PAR AVE",-79.2153207638925,43.7645545804001,2,13447876,NA,"2022-02-15"
5653,42533,"GLENTHORNE DR S AT WATSON ST",-79.1736784547579,43.785094748704,2,13445030,NA,"2022-02-15"
5654,42534,"EASTVILLE AVE AT SLOLEY RD",-79.2360228627707,43.7192515621114,2,13454721,NA,"2022-02-15"
5655,42535,"PARKVIEW AVE AT WILLOWDALE AVE",-79.4035560302015,43.7731520902449,2,13446992,NA,"2022-01-27"
5656,42536,"HILLSVIEW AVE AT MEDLAND CRES & OAKMOUNT RD",-79.464975,43.659835,1,30150502,NA,"2022-02-02"
5657,42537,"BRIARCROFT RD AT WINDERMERE AVE",-79.4792988915843,43.6471616949018,2,13467432,NA,"2022-01-27"
5658,42538,"DORSET RD AT SLOLEY RD",-79.2311895755212,43.720320600341,2,13454550,NA,"2022-02-15"
5659,42539,"KENTUCKY AVE AT SKYLARK RD",-79.4966885042505,43.6628853851469,2,13464920,NA,"2022-02-01"
5660,42552,"HANNA RD AT PARKHURST BLVD",-79.3697155587172,43.7096424875018,2,13456566,NA,"2022-10-18"
5661,42553,"PARKHURST BLVD AT SUTHERLAND DR",-79.3661528652288,43.7103855303172,2,13456428,NA,"2022-03-10"
5662,42554,"HANNA RD AT MCRAE DR",-79.3685833847037,43.7031332180316,2,13457614,NA,"2022-03-22"
5663,42555,"HANNA RD AT MILLWOOD RD",-79.3697677727059,43.7049438569302,2,13457297,NA,"2022-03-10"
5664,42556,"BESSBOROUGH DR AT RUMSEY RD",-79.3698652477614,43.7013476698214,2,13457917,NA,"2022-03-10"
5665,42557,"FIELD AVE AT HANNA RD",-79.369778079772,43.7060690548105,2,13457113,NA,"2022-03-10"
5666,42558,"HANNA RD AT SHARRON DR",-79.3694343108313,43.707751936311,2,13456869,NA,"2022-03-10"
5667,42559,"GLENFOREST RD AT MOUNT PLEASANT RD",-79.3987126120828,43.731266083612,2,13453280,NA,"2022-03-10"
5668,42560,"NEWARK RD AT SCARBOROUGH GOLF CLUB RD",-79.2210528104115,43.7756809876262,2,13446284,NA,"2023-07-18"
5669,42609,"KIPLING AVE AT GARDINER C W KIPLING RAMP",-79.5262570766719,43.6198805064775,2,13469846,NA,"2022-02-08"
5670,42610,"BRUMWELL ST AT LAWSON RD",-79.1474804502577,43.7882058699766,2,13444584,NA,"2022-03-08"
5671,42611,"WOOD AVE AT LAWRENCE BAYVIEW S RAMP",-79.3818062542306,43.7268153569248,2,13453990,NA,"2022-03-10"
5672,42612,"BAYVIEW AVE AT ST LEONARDS AVE",-79.3802036347488,43.7255848031466,2,13454149,NA,"2022-03-10"
5673,42613,"BAYVIEW AVE AT DAWLISH AVE",-79.3797066177742,43.7246178807873,2,13454276,NA,"2022-03-10"
5674,42614,"CEDRIC AVE AT VAUGHAN RD",-79.4378120885525,43.6909736332704,2,13459881,NA,"2022-03-08"
5675,42615,"ATLAS AVE AT VAUGHAN RD",-79.4342018943422,43.689232003285,2,13460181,NA,"2022-03-08"
5676,42616,"PINEWOOD AVE AT VAUGHAN RD",-79.4270325493852,43.6887712947532,2,13460245,NA,"2022-03-08"
5677,42617,"RIDLEY BLVD AT YONGE BLVD",-79.4103525723758,43.7369909617279,1,442882,NA,"2022-03-10"
5678,42618,"EGLINTON AVE E WEST OF MIDLAND AVE",-79.2601878059723,43.73406699722,2,13452567,NA,"2022-03-08"
5679,42619,"WARDEN AVE AT GATINEAU HYDRO CORRIDOR TRL",-79.2904488874682,43.734847290746,2,13452502,NA,"2022-02-16"
5680,42620,"HOLLIS AVE AT WARDEN AVE",-79.2730381470711,43.6928715596965,2,13459088,360,"2022-02-15"
5681,42621,"ZOO RD AT ZOO MEADOWVALE RD N RAMP & MEADOWVALE RD N ZOO W R",-79.1737249363794,43.8182495815661,1,103342,NA,"2022-02-15"
5682,42628,"SUMMERHILL AVE AT YONGE ST",-79.3920329239436,43.6831012444181,2,13461211,NA,"2022-03-29"
5683,42629,"YONGE ST AT WALKER AVE",-79.3919390527705,43.6828749438205,2,13461257,NA,"2022-03-29"
5684,42630,"YONGE ST AT ALCORN AVE",-79.3916307623576,43.6821489483727,2,13461390,NA,"2022-03-29"
5685,42702,"PROGRESS AVE AT ATLANTIC PACKAGING WEST OF MIDLAND AVE",-79.274933081736,43.772458459132,1,108009,2221,"2022-02-23"
5686,42706,"GENERATION BLVD AT 185 GENERATION BLVD",-79.1631236544718,43.8023459672047,2,13443008,NA,"2022-03-08"
5687,42707,"CORPORATE DR AT 88 CORPORATE DR",-79.2478848606101,43.7803593222653,1,12706442,NA,"2022-02-23"
5688,42882,"DEWBOURNE AVE AT OLD FOREST HILL RD & VESTA DR",-79.4197939290907,43.6997466613601,2,13458234,NA,"2022-05-19"
5689,42883,"OLD FOREST HILL RD AT VESTA DR",-79.4199751865264,43.699834136848,2,13458223,NA,"2022-05-19"
5690,42900,"DENNIS AVE AT GUESTVILLE AVE",-79.4895236591726,43.6841268462785,2,13461272,NA,"2022-03-22"
5691,42901,"KEELE ST AT TAVISTOCK RD",-79.4838765028027,43.7343721416129,2,13453010,NA,"2022-03-22"
5692,42902,"ROCKCLIFFE BLVD AT ROCKCLIFFE CRT",-79.4886117496863,43.675100897389,2,14069693,NA,"2022-03-22"
5693,42903,"GARNET AVE AT SHAW ST",-79.4256051062285,43.6681736341552,2,13463900,NA,"2022-06-14"
5694,42904,"CODSELL AVE AT TILLPLAIN RD",-79.4607405257318,43.7538849648327,2,13449902,NA,"2022-03-22"
5695,42906,"KINGSLAKE RD AT WADDINGTON CRES N",-79.345470703333,43.785300797911,2,13445333,NA,"2022-04-19"
5696,42907,"BOTHAM RD AT STUART AVE & STUART CRES",-79.4132911213817,43.7547064514316,2,13449672,NA,"2022-06-16"
5697,42908,"QUEEN ST E AT DAVIES AVE & EAST DON ROADWAY",-79.3533478225465,43.6580907083642,2,13465357,NA,"2022-03-22"
5698,42909,"QUEEN ST E AT MUNRO ST",-79.351553353306,43.6584935068108,2,13465291,NA,"2022-03-22"
5699,42910,"BALSAM AVE AT HAZEL AVE",-79.2896188795919,43.6714184253652,2,13463021,NA,"2022-03-22"
5700,42911,"DUNDAS ST W AT KENNETH AVE",-79.4558324937755,43.6623888838106,2,13464911,NA,"2022-03-22"
5701,42912,"BRIAR DALE BLVD AT HUNT CLUB DR",-79.2777475611963,43.6841693934021,2,13460712,NA,"2022-03-22"
5702,42913,"ANNDALE RD AT WOOD GLEN RD",-79.2753893364166,43.6836532217874,2,13460807,NA,"2022-03-22"
5703,42929,"EASTERN AVE AT FRONT ST E",-79.361265593668,43.6519138630546,2,13466367,NA,"2022-03-24"
5704,42930,"GEORGE ST S AT WILTON ST",-79.3695569607418,43.648083032296,2,13467034,NA,"2022-03-24"
5705,42937,"EAST LIBERTY ST AT WESTERN BATTERY RD",-79.4114242001549,43.6391746598914,2,14254034,NA,"2022-04-13"
5706,42938,"LAKE SHORE BLVD W AT LOWER SIMCOE ST",-79.3832955571705,43.6405337442932,2,14134984,NA,"2022-04-13"
5707,42939,"COMAY RD AT GULLIVER RD",-79.4789432008702,43.698706839024,2,13458539,NA,"2022-04-12"
5708,42940,"ALLANHURST DR AT BOSWORTH AVE",-79.5190115643067,43.6797439519977,2,13462133,NA,"2022-04-12"
5709,42941,"BALA AVE AT ERNEST DOCKRAY AVE",-79.4991881399009,43.6897643627851,2,13460243,NA,"2022-04-12"
5710,42942,"CLENDENAN AVE AT MARIA ST",-79.4735769605622,43.6663347888034,2,13464312,NA,"2022-05-12"
5711,42943,"CLAUDE AVE AT MERRICK ST",-79.4521688547415,43.6404745720192,2,13468240,NA,"2022-05-12"
5712,42944,"HERMAN AVE AT RITCHIE AVE",-79.4495079303529,43.6537441870644,2,13466275,NA,"2022-05-12"
5713,42945,"HELENA AVE AT WYCHWOOD AVE",-79.422603953769,43.6799684790915,2,13461854,NA,"2022-05-12"
5714,42946,"BLOOR ST W AT BERESFORD AVE E",-79.477204852952,43.6509345330308,2,13466792,NA,"2022-05-10"
5715,42947,"BLOOR ST W AT TRAYMORE CRES",-79.4887660902021,43.647759249743,2,13467350,NA,"2022-05-10"
5716,42948,"BLOOR ST W AT BERESFORD AVE W",-79.477642589547,43.6508396911323,2,13466803,NA,"2022-05-10"
5717,42949,"BLOOR ST W AT DURIE ST E",-79.4781214855762,43.6507337837671,2,13466822,NA,"2022-05-10"
5718,42950,"BLOOR ST W AT WILLARD AVE",-79.4817602109748,43.6499333191027,2,13466981,NA,"2022-05-10"
5719,42951,"RUTHERGLEN RD AT SOUTHVALE DR",-79.3624206544333,43.7017086164727,2,13457836,NA,"2022-06-16"
5720,42952,"ORMSKIRK AVE AT SOUTHPORT ST",-79.4731251082833,43.6390398934592,1,30132723,NA,"2022-06-14"
5721,42953,"CHETTA PL AT 320 DIXON RD",-79.5510509186662,43.6969218478189,2,13459053,NA,"2022-06-16"
5722,42954,"DURNESS AVE AT DURNFORD RD",-79.1507207252867,43.8002644292638,2,13443177,NA,"2022-06-15"
5723,42955,"MCCOWAN RD AT 431 MCCOWAN RD",-79.2405263908917,43.743488554501,1,14239688,NA,"2022-06-15"
5724,42956,"SENTINEL RD AT SHARPECROFT  BLVD",-79.4925853317996,43.7469846546351,2,13451016,NA,"2022-06-16"
5725,42957,"CHILTON RD AT DONLANDS AVE",-79.3481938798123,43.6969200450753,2,13458522,NA,"2022-06-15"
5726,42958,"GENERATION BLVD AT RAINBOW RIDGE AVE",-79.1649318749923,43.804881666469,2,13442787,NA,"2022-11-02"
5727,42960,"DANFORTH AVE AT EMMOTT AVE",-79.2849740464366,43.691980293462,2,13459309,NA,"2022-06-01"
5728,42961,"ROYAL YORK RD AT PORTLAND ST",-79.4995847327191,43.6190943944463,2,13469875,NA,"2022-06-01"
5729,42962,"BOND ST AT SHUTER ST",-79.3776257946446,43.6545647237991,2,13466000,NA,"2022-03-29"
5730,42963,"JAMESON AVE AT LEOPOLD ST",-79.4366128452341,43.6387328533655,2,13468415,NA,"2022-03-30"
5731,42964,"PRINCESS AVE AT WILLOWDALE AVE",-79.4024741954381,43.7706452829184,2,13447372,NA,"2022-03-29"
5732,42965,"GLEN PARK AVE AT SHERMOUNT AVE",-79.4389927707775,43.7109836312802,2,13456493,NA,"2022-03-30"
5733,42966,"ORIOLE PKWY AT ROSELAWN AVE",-79.4076714141013,43.7091568520302,2,13456737,NA,"2022-03-30"
5734,42967,"EGLINTON AVE W AT MONTCALM AVE",-79.459678651644,43.693605569216,2,13459452,NA,"2022-03-30"
5735,42968,"KING ST W AT TYNDALL AVE",-79.4291356527961,43.6385827845283,2,13468422,NA,"2022-03-30"
5736,42969,"HEATHDALE RD AT HUMEWOOD DR",-79.4278625410135,43.6901162596816,1,8110,NA,"2022-03-30"
5737,42970,"BOULDERBROOK DR AT STAINES RD",-79.2248542834062,43.8329744040888,2,14642989,NA,"2022-03-29"
5738,42971,"DUDLEY AVE E AT SHEPPARD AVE E",-79.4023055169293,43.7634312091338,2,13448418,NA,"2022-03-29"
5739,42972,"BLACKWELL AVE AT COXWORTH CRES S & OSTERHOUT PL",-79.2196153010554,43.8031302352215,2,13443018,NA,"2022-03-29"
5740,42973,"FAIRHOLME AVE AT SHERMOUNT AVE",-79.4410397641706,43.7159842850586,2,13455679,NA,"2022-03-30"
5741,42974,"YORK MILLS RD AT YORK RIDGE RD",-79.4014671733959,43.7443751533737,2,13451259,NA,"2022-03-30"
5742,42986,"CEDARVALE AVE AT SAVOY AVE",-79.3159527000786,43.6975250932554,2,13458347,NA,"2022-04-06"
5743,42987,"DENTON AVE AT ROBINSON AVE",-79.2796621973266,43.6949194235387,2,13458716,NA,"2022-04-06"
5744,42988,"DONSIDE DR AT MAYBOURNE AVE",-79.290313512657,43.7007787442399,2,13457816,NA,"2022-04-06"
5745,42989,"CONROY AVE AT WESTBOURNE AVE",-79.2898544315035,43.7022635620374,2,13457568,NA,"2022-04-06"
5746,42990,"ST BEDES RD AT WESTBOURNE AVE",-79.2906579342572,43.704139659939,2,13457236,NA,"2022-04-06"
5747,42991,"BRACEBRIDGE AVE AT CEDARVALE AVE",-79.3162685280552,43.6982233088667,2,13458242,NA,"2022-04-06"
5748,42992,"HERRON AVE AT NANCY AVE",-79.2845741635456,43.7074222721053,2,13456730,NA,"2022-04-06"
5749,42993,"BERTHA AVE AT FLORENS AVE",-79.2873380456218,43.7046400422458,2,13457147,NA,"2022-04-06"
5750,42994,"BESSBOROUGH DR AT CRAIG CRES & DIVADALE DR",-79.3752681634471,43.7125461254443,2,13456106,NA,"2022-04-06"
5751,42995,"BROADVIEW AVE AT RIVERDALE AVE",-79.3530304496927,43.6688020024605,2,13463625,NA,"2022-04-07"
5752,42996,"HEATHER RD AT GLEN WATFORD DR",-79.2768824847464,43.7890082339242,2,13444722,NA,"2022-04-05"
5753,42997,"GROSBEAK CRES AT SEASONS DR",-79.2302726759588,43.8298999713559,2,14248958,NA,"2022-04-05"
5754,43030,"JOHN GARLAND BLVD AT KENDLETON DR",-79.5803744497947,43.7349595607481,2,13453106,NA,"2022-04-21"
5755,43031,"ISLINGTON AVE AT SPRINGBROOK GDNS",-79.5217249281992,43.6406779520494,2,13468317,NA,"2022-04-21"
5756,43032,"AVENUE RD AT BELTLINE TRL",-79.4058832148712,43.6981804882643,2,13458453,NA,"2022-04-05"
5757,43033,"BERRY RD AT STEPHEN DR",-79.4872347115939,43.6375156969298,2,13468601,NA,"2022-04-06"
5758,43034,"ALLEN AVE AT LAKE SHORE BLVD W",-79.4897868475378,43.6127307031455,2,13470106,NA,"2022-03-30"
5759,43035,"DRUMMOND ST AT ROYAL YORK RD",-79.4971014442695,43.6131313437631,2,13470096,NA,"2022-03-30"
5760,43036,"ALEANDER ST AT LAKE SHORE BLVD W",-79.4869182545523,43.6181042565792,2,13469911,NA,"2022-03-30"
5761,43037,"ROYAL YORK RD AT VANEVERY ST",-79.4965390916032,43.6117633641275,2,13470134,NA,"2022-03-30"
5762,43038,"ANNETTE ST AT INDIAN RD",-79.4594560468991,43.6641371706447,2,13464636,NA,"2022-04-06"
5763,43039,"LYNN WILLIAMS ST AT PIRANDELLO ST",-79.4141429783757,43.6391650053389,2,14254071,NA,"2022-04-06"
5764,43040,"EVANSTON DR AT PURDON DR",-79.4630210952402,43.7641719966916,2,13448434,NA,"2022-04-21"
5765,43041,"GROVELAND CRES E AT THREE VALLEYS DR",-79.3349514054376,43.7517106722049,2,13449964,NA,"2022-04-21"
5766,43042,"DUFFERIN ST AT KEYWEST AVE",-79.4489548896469,43.6925461788247,2,13459632,NA,"2022-04-20"
5767,43043,"EAST AVE AT KIRKDENE DR",-79.1375907048957,43.7950083711607,2,13443728,NA,"2022-04-19"
5768,43044,"INGLEWOOD DR AT MACLENNAN AVE",-79.3795902726461,43.6891529573769,2,13460050,NA,"2022-04-20"
5769,43045,"KIMBERLEY AVE AT SWANWICK AVE",-79.2980234710612,43.6824931690558,2,13461067,NA,"2022-04-20"
5770,43046,"MAXOME AVE AT OTONABEE AVE",-79.4041154800531,43.798053315916,2,13443833,NA,"2022-04-21"
5771,43047,"CEDARVALE AVE AT TRENTON AVE",-79.3166061592561,43.6989263741903,2,13458148,NA,"2022-04-20"
